Time,Signal,Noisy_signal
6.666666666666666963e+00,-5.000000000000003331e-01,-5.117115525107264196e-01
6.676676676676676969e+00,-5.269825221294086592e-01,1.261484192683592909e-02
6.686686686686686976e+00,-5.534439345201592753e-01,-1.555551792269616929e+00
6.696696696696696982e+00,-5.793580706503664857e-01,-3.909198102249201168e-01
6.706706706706706989e+00,-6.046993051754765425e-01,-8.775552921843676746e-01
6.716716716716716995e+00,-6.294425792680157228e-01,-1.571735501757739684e+00
6.726726726726727001e+00,-6.535634253971780439e-01,-1.626414966979157439e+00
6.736736736736737008e+00,-6.770379915236766077e-01,-1.133429738591322566e+00
6.746746746746747014e+00,-6.998430646859645776e-01,-5.900882867894419181e-01
6.756756756756757021e+00,-7.219560939545252021e-01,-5.254246269644793355e-01
6.766766766766767027e+00,-7.433552127314697611e-01,-1.212845999070362391e+00
6.776776776776777034e+00,-7.640192603734703436e-01,-2.555087646668480206e-01
6.786786786786787040e+00,-7.839278031165657357e-01,-7.243605485851267733e-02
6.796796796796797047e+00,-8.030611542822246873e-01,-6.050178618039445677e-01
6.806806806806807053e+00,-8.214003937446255899e-01,-1.117101727648680987e+00
6.816816816816817060e+00,-8.389273866399268309e-01,-2.767177943847427546e-01
6.826826826826827066e+00,-8.556248012990471663e-01,-4.779269534673780129e-01
6.836836836836837072e+00,-8.714761263861722229e-01,-4.377724207087132502e-01
6.846846846846847079e+00,-8.864656872260994191e-01,-1.214697524711865206e+00
6.856856856856857085e+00,-9.005786613042183752e-01,-2.317855913941569312e+00
6.866866866866867092e+00,-9.138010929238526980e-01,1.445944178179849882e-01
6.876876876876877098e+00,-9.261199070064261019e-01,-1.731559108731393071e+00
6.886886886886887105e+00,-9.375229220208270986e-01,-9.554069579509376631e-01
6.896896896896897111e+00,-9.479988620291958101e-01,2.423738135806793315e-01
6.906906906906907118e+00,-9.575373678371907893e-01,-7.922489897000037917e-01
6.916916916916917124e+00,-9.661290072377475280e-01,-4.915057704586296983e-01
6.926926926926927131e+00,-9.737652843381668921e-01,-1.724963569029023258e+00
6.936936936936937137e+00,-9.804386479613265148e-01,-1.869272125328179657e+00
6.946946946946947143e+00,-9.861424991127115680e-01,-1.252493895102488874e+00
6.956956956956957150e+00,-9.908711975058636101e-01,-4.454963302886135734e-01
6.966966966966967156e+00,-9.946200671398149895e-01,-1.167744790963469947e+00
6.976976976976977163e+00,-9.973854009229762285e-01,-1.394703561458725538e+00
6.986986986986987169e+00,-9.991644643389177016e-01,-9.001808193664340152e-01
6.996996996996997176e+00,-9.999554981504109596e-01,-4.589878889117783300e-01
7.007007007007007182e+00,-9.997577201390606128e-01,-1.722227819675746563e+00
7.017017017017017189e+00,-9.985713258788059266e-01,-1.603842822940481749e+00
7.027027027027027195e+00,-9.963974885425265215e-01,-1.390732115797209678e+00
7.037037037037037202e+00,-9.932383577419428011e-01,-4.459191703858971234e-01
7.047047047047047208e+00,-9.890970574019614103e-01,-8.716862944275954872e-01
7.057057057057057214e+00,-9.839776826715618263e-01,8.209902261365997767e-02
7.067067067067067221e+00,-9.778852958742849655e-01,-5.096624329587270408e-01
7.077077077077077227e+00,-9.708259215023279376e-01,-9.883735099371631083e-01
7.087087087087087234e+00,-9.628065402591841071e-01,-3.302676212148011325e-01
7.097097097097097240e+00,-9.538350821567406213e-01,-8.480865757908016000e-01
7.107107107107107247e+00,-9.439204186736336322e-01,-1.296381094927355981e+00
7.117117117117117253e+00,-9.330723539826373258e-01,-5.930849318600861508e-01
7.127127127127127260e+00,-9.213016152557546024e-01,-1.269464942186296019e+00
7.137137137137137266e+00,-9.086198420565817502e-01,-1.053818392458515163e+00
7.147147147147147273e+00,-8.950395748304683652e-01,-2.311482268514768457e-01
7.157157157157157279e+00,-8.805742425038142196e-01,-9.312149856125139236e-01
7.167167167167167285e+00,-8.652381492048084599e-01,-1.266808842875622565e+00
7.177177177177177292e+00,-8.490464601186988869e-01,-1.081215305836444651e+00
7.187187187187187298e+00,-8.320151864916135453e-01,-3.211198936972770035e-01
7.197197197197197305e+00,-8.141611697977536588e-01,-1.090431506506118309e+00
7.207207207207207311e+00,-7.955020650855895159e-01,-9.889374885109127877e-01
7.217217217217217318e+00,-7.760563235195795384e-01,-1.031202693336393805e+00
7.227227227227227324e+00,-7.558431741346112176e-01,-6.638804269644562606e-01
7.237237237237237331e+00,-7.348826048212760975e-01,-9.276274850090802104e-01
7.247247247247247337e+00,-7.131953425607114871e-01,-1.514113367046979963e+00
7.257257257257257343e+00,-6.908028329286108882e-01,-1.134393303851131130e+00
7.267267267267267350e+00,-6.677272188886494986e-01,-1.134121739641868576e+00
7.277277277277277356e+00,-6.439913188962678170e-01,-2.233162666869037416e-02
7.287287287287287363e+00,-6.196186043345293104e-01,-2.132815832800081246e-01
7.297297297297297369e+00,-5.946331763042884688e-01,-3.010034866043754809e-01
7.307307307307307376e+00,-5.690597417916840595e-01,-8.217389004238890848e-01
7.317317317317317382e+00,-5.429235892365008587e-01,-9.508193602334864547e-01
7.327327327327327389e+00,-5.162505635255285608e-01,-7.700093643542070820e-01
7.337337337337337395e+00,-4.890670404357179701e-01,-1.015007091711555010e+00
7.347347347347347402e+00,-4.613999005523164998e-01,7.872002952411870647e-01
7.357357357357357408e+00,-4.332765026878692138e-01,-1.555937326873570115e+00
7.367367367367367414e+00,-4.047246568282755752e-01,-1.227203892913710237e-01
7.377377377377377421e+00,-3.757725966327324363e-01,-1.018048745628996166e+00
7.387387387387387427e+00,-3.464489515147251009e-01,-3.986206972620714439e-01
7.397397397397397434e+00,-3.167827183316423989e-01,-8.107836895785096587e-01
7.407407407407407440e+00,-2.868032327110913715e-01,-8.756177139524068398e-01
7.417417417417417447e+00,-2.565401400421642442e-01,-8.266382905096449907e-01
7.427427427427427453e+00,-2.260233661604496846e-01,6.514697107105795748e-01
7.437437437437437460e+00,-1.952830877556721301e-01,-2.617772989104681369e-01
7.447447447447447466e+00,-1.643497025313062354e-01,-5.472007997703494109e-01
7.457457457457457473e+00,-1.332537991456413107e-01,1.446396828957951797e-01
7.467467467467467479e+00,-1.020261269639836654e-01,-9.685146968083399588e-02
7.477477477477477485e+00,-7.069756565199573906e-02,2.893193140188306534e-01
7.487487487487487492e+00,-3.929909464013390391e-02,-9.514274226090488895e-01
7.497497497497497498e+00,-7.861762489468758497e-03,1.439401897415319431e-01
7.507507507507507505e+00,2.358334381085485168e-02,4.099307623620457308e-01
7.517517517517517511e+00,5.500512958419306875e-02,-7.757940159730887242e-01
7.527527527527527518e+00,8.637252321452687509e-02,3.104701654261831090e-01
7.537537537537537524e+00,1.176545068718390930e-01,9.657452932859194039e-01
7.547547547547547531e+00,1.488201471842480472e-01,1.413912955068966915e-01
7.557557557557557537e+00,1.798386258266773952e-01,5.905415943390830424e-01
7.567567567567567544e+00,2.106792699957258930e-01,5.459644951511808397e-01
7.577577577577577550e+00,2.413115827406373537e-01,-1.124412660146510978e-01
7.587587587587587556e+00,2.717052731204126492e-01,2.915886404136602272e-01
7.597597597597597563e+00,3.018302861571554030e-01,-4.816670692736458315e-01
7.607607607607607569e+00,3.316568325561396469e-01,1.060053140048765885e-01
7.617617617617617576e+00,3.611554181631003169e-01,4.939994056462182481e-01
7.627627627627627582e+00,3.902968731297232763e-01,7.518471199986223041e-01
7.637637637637637589e+00,4.190523807584096150e-01,4.313584433823653974e-01
7.647647647647647595e+00,4.473935059978252360e-01,8.073853710694078867e-01
7.657657657657657602e+00,4.752922235610900770e-01,-7.616088291659478537e-02
7.667667667667667608e+00,5.027209456387206066e-01,4.518723083612847802e-01
7.677677677677677615e+00,5.296525491790180507e-01,5.392922414355566518e-01
7.687687687687687621e+00,5.560604027088469348e-01,1.480856026048665175e+00
7.697697697697697627e+00,5.819183926683132446e-01,4.748350645682711257e-01
7.707707707707707634e+00,6.072009492333314551e-01,3.576926302362399834e-01
7.717717717717717640e+00,6.318830716004707471e-01,6.425586835222450999e-01
7.727727727727727647e+00,6.559403527091678399e-01,1.963836302741959750e-01
7.737737737737737653e+00,6.793490033767688452e-01,7.757259279093768889e-01
7.747747747747747660e+00,7.020858758226206087e-01,5.195582675494917479e-01
7.757757757757757666e+00,7.241284865578797580e-01,-1.715352874627120716e-01
7.767767767767767673e+00,7.454550386184346511e-01,7.161617630515042521e-01
7.777777777777777679e+00,7.660444431189779024e-01,6.072728961538782499e-01
7.787787787787787686e+00,7.858763401068538101e-01,-3.033531092713781518e-02
7.797797797797797692e+00,8.049311186951350061e-01,7.713640413878741775e-01
7.807807807807807698e+00,8.231899364549446485e-01,1.567867917492184793e+00
7.817817817817817705e+00,8.406347380479167741e-01,1.101286612185773617e+00
7.827827827827827711e+00,8.572482730803164808e-01,1.163211869445895275e+00
7.837837837837837718e+00,8.730141131611871552e-01,2.022657503696658754e-01
7.847847847847847724e+00,8.879166681476730050e-01,1.126365852608784301e+00
7.857857857857857731e+00,9.019412015614088896e-01,9.761659922514479559e-01
7.867867867867867737e+00,9.150738451607848267e-01,1.179596464328000582e+00
7.877877877877877744e+00,9.273016126546319571e-01,1.138615923509044725e+00
7.887887887887887750e+00,9.386124125437884658e-01,2.587220497918816253e-01
7.897897897897897757e+00,9.489950600778586098e-01,9.282946542988749217e-01
7.907907907907907763e+00,9.584392883153081133e-01,5.795038581027250890e-01
7.917917917917917769e+00,9.669357582759983138e-01,9.418937111335872192e-01
7.927927927927927776e+00,9.744760681760828991e-01,5.257756047251676002e-01
7.937937937937937782e+00,9.810527617361675112e-01,1.637287945306665549e+00
7.947947947947947789e+00,9.866593355544918120e-01,5.571731413323206539e-01
7.957957957957957795e+00,9.912902455378550526e-01,5.418191673050870572e-01
7.967967967967967802e+00,9.949409123839287883e-01,1.032234115655705553e+00
7.977977977977977808e+00,9.976077261095225301e-01,4.590581914075251291e-01
7.987987987987987815e+00,9.992880496203400131e-01,7.869563984039071869e-01
7.997997997997997821e+00,9.999802213186832489e-01,5.849979225497022872e-01
8.008008008008008716e+00,9.996835567465337524e-01,1.705269588691339600e+00
8.018018018018018722e+00,9.983983492623829115e-01,1.391300262677969135e+00
8.028028028028028729e+00,9.961258697511428117e-01,9.673911105184455073e-01
8.038038038038038735e+00,9.928683653674238441e-01,7.972598392804157719e-01
8.048048048048048742e+00,9.886290573134224324e-01,1.459087864600979056e+00
8.058058058058058748e+00,9.834121376536186787e-01,1.186014177815062798e+00
8.068068068068068754e+00,9.772227651694251893e-01,1.226248967510853660e+00
8.078078078078078761e+00,9.700670602579005708e-01,9.569709415857753365e-01
8.088088088088088767e+00,9.619520988795540184e-01,1.178370849938379372e-01
8.098098098098098774e+00,9.528859055612464157e-01,8.966529142814700926e-01
8.108108108108108780e+00,9.428774454610842071e-01,6.766324858565503364e-01
8.118118118118118787e+00,9.319366155031733046e-01,1.254464252233111754e+00
8.128128128128128793e+00,9.200742345909912467e-01,1.425995451088085897e+00
8.138138138138138800e+00,9.073020329090433211e-01,5.783265105284589591e-01
8.148148148148148806e+00,8.936326403234118310e-01,1.127825257461937625e+00
8.158158158158158813e+00,8.790795738926291403e-01,1.747019072735485734e+00
8.168168168168168819e+00,8.636572245012599236e-01,5.298008642159803827e-01
8.178178178178178825e+00,8.473808426293962803e-01,1.688341712665965222e+00
8.188188188188188832e+00,8.302665232721196942e-01,4.039735996867961920e-01
8.198198198198198838e+00,8.123311900238856520e-01,8.238110678278613985e-01
8.208208208208208845e+00,7.935925783435133773e-01,7.880197724225928013e-01
8.218218218218218851e+00,7.740692180163900593e-01,7.798186679514212960e-01
8.228228228228228858e+00,7.537804148311698649e-01,3.349413938771972354e-01
8.238238238238238864e+00,7.327462314891387551e-01,4.371546796069238905e-01
8.248248248248248871e+00,7.109874677651023545e-01,3.771273245854026568e-01
8.258258258258258877e+00,6.885256399393906435e-01,8.520069376416192775e-01
8.268268268268268884e+00,6.653829595213789361e-01,8.304005167765347029e-01
8.278278278278278890e+00,6.415823112854863730e-01,1.754554477154615766e+00
8.288288288288288896e+00,6.171472306414543807e-01,1.302641733787015088e+00
8.298298298298298903e+00,5.921018803612014825e-01,3.371802592919619368e-01
8.308308308308308909e+00,5.664710266853325571e-01,7.289058345834256158e-01
8.318318318318318916e+00,5.402800148329068852e-01,1.038839005228786583e+00
8.328328328328328922e+00,5.135547439386498603e-01,5.288556561079087448e-01
8.338338338338338929e+00,4.863216414424662570e-01,4.515008522189984941e-01
8.348348348348348935e+00,4.586076369564917043e-01,4.843951083414362313e-01
8.358358358358358942e+00,4.304401356355970765e-01,8.640784500398109857e-01
8.368368368368368948e+00,4.018469910776514831e-01,-2.231327032496477347e-02
8.378378378378378954e+00,3.728564777803070607e-01,2.100217433702199765e-01
8.388388388388388961e+00,3.434972631816231026e-01,5.787138356048640020e-01
8.398398398398398967e+00,3.137983793120765474e-01,4.695219150891543070e-01
8.408408408408408974e+00,2.837891940860961526e-01,4.035805740142918152e-01
8.418418418418418980e+00,2.534993822614055592e-01,6.859879910950394954e-02
8.428428428428428987e+00,2.229588960949759890e-01,7.092267906662443888e-01
8.438438438438438993e+00,1.921979357245731657e-01,1.259132059326841802e+00
8.448448448448449000e+00,1.612469193051505600e-01,3.644546661432536694e-01
8.458458458458459006e+00,1.301364529297074357e-01,3.354810215478748470e-02
8.468468468468469013e+00,9.889730036424751458e-02,4.767674448115187813e-01
8.478478478478479019e+00,6.756035262687760945e-02,-2.020059657496173777e-01
8.488488488488489025e+00,3.615659744101974715e-02,-3.386885749104285859e-01
8.498498498498499032e+00,4.717088593030761140e-03,2.112146239988666255e-02
8.508508508508509038e+00,-2.672708477550465173e-02,-1.318125401260476837e+00
8.518518518518519045e+00,-5.814482891047767499e-02,-6.351200107364823877e-01
8.528528528528529051e+00,-8.950507619246694802e-02,-2.634860041528898633e-01
8.538538538538539058e+00,-1.207768158581599832e-01,-7.974712449320167096e-01
8.548548548548549064e+00,-1.519291246655165017e-01,-6.682506756115813573e-01
8.558558558558559071e+00,-1.829311974723860368e-01,-4.013053662013897349e-01
8.568568568568569077e+00,-2.137523776983770440e-01,-1.035235024463681652e+00
8.578578578578579084e+00,-2.443621876397668591e-01,-4.473980857696828184e-01
8.588588588588589090e+00,-2.747303586075847126e-01,-5.423654408740069544e-01
8.598598598598599096e+00,-3.048268608589536077e-01,-2.921242566664455920e-01
8.608608608608609103e+00,-3.346219332922004130e-01,2.424700819548091801e-01
8.618618618618619109e+00,-3.640861128762846732e-01,-2.778339046298516912e-01
8.628628628628629116e+00,-3.931902637854784444e-01,-3.826592531144466514e-01
8.638638638638639122e+00,-4.219056062105207561e-01,-3.721783776951648748e-01
8.648648648648649129e+00,-4.502037448176732792e-01,-3.365073572571090632e-01
8.658658658658659135e+00,-4.780566968276378503e-01,-9.864260211325223127e-01
8.668668668668669142e+00,-5.054369196864649805e-01,-5.628245820718640324e-01
8.678678678678679148e+00,-5.323173383011912119e-01,-3.779417173828846233e-01
8.688688688688689155e+00,-5.586713718131929296e-01,-1.244051363084723194e+00
8.698698698698699161e+00,-5.844729598828145578e-01,-1.516464984748879252e-01
8.708708708708709167e+00,-6.096965884593081864e-01,-6.900857123021331141e-02
8.718718718718719174e+00,-6.343173150105277935e-01,-9.500053092352221951e-01
8.728728728728729180e+00,-6.583107931875177288e-01,-7.789796889140699898e-01
8.738738738738739187e+00,-6.816532968995332453e-01,-1.120748468304569867e+00
8.748748748748749193e+00,-7.043217437757157695e-01,-3.546315019818072067e-01
8.758758758758759200e+00,-7.262937179902478890e-01,-1.256904861713202592e+00
8.768768768768769206e+00,-7.475474924283532774e-01,-8.587859975498134402e-01
8.778778778778779213e+00,-7.680620501713006920e-01,-1.197522004075136426e+00
8.788788788788789219e+00,-7.878171052790868822e-01,-7.623399667734421792e-01
8.798798798798799226e+00,-8.067931228503234520e-01,-1.703907758595184063e+00
8.808808808808809232e+00,-8.249713383394305932e-01,-1.617405171565838851e-01
8.818818818818819238e+00,-8.423337761120612832e-01,-1.324636988215193156e+00
8.828828828828829245e+00,-8.588632672204267182e-01,-8.289159256622886662e-01
8.838838838838839251e+00,-8.745434663808940856e-01,-9.808049887660487132e-01
8.848848848848849258e+00,-8.893588681371311644e-01,-1.270416124098380228e+00
8.858858858858859264e+00,-9.032948221927524779e-01,-1.347184890510720212e+00
8.868868868868869271e+00,-9.163375478983626365e-01,-4.481382761221328614e-01
8.878878878878879277e+00,-9.284741478786260327e-01,-1.191294444429595867e+00
8.888888888888889284e+00,-9.396926207859080948e-01,-8.041075284672526413e-01
8.898898898898899290e+00,-9.499818731678874029e-01,-1.350730315865074749e+00
8.908908908908909297e+00,-9.593317304373700782e-01,-1.282922446361250302e+00
8.918918918918919303e+00,-9.677329469334993162e-01,-7.316093718895749776e-01
8.928928928928929309e+00,-9.751772150643722714e-01,-5.099729670088141154e-01
8.938938938938939316e+00,-9.816571735220579464e-01,-1.069315374685567921e+00
8.948948948948949322e+00,-9.871664145618659347e-01,-1.698126350382084482e+00
8.958958958958959329e+00,-9.916994903386806559e-01,7.278549536321676783e-03
8.968968968968969335e+00,-9.952519182940992026e-01,-1.423526572411204061e+00
8.978978978978979342e+00,-9.978201855890307392e-01,-1.768613885424924481e+00
8.988988988988989348e+00,-9.994017525773912780e-01,2.978105413066847174e-01
8.998998998998999355e+00,-9.999950553174459245e-01,-1.202011202242914578e+00
9.009009009009009361e+00,-9.995995071183216840e-01,-1.730465851249025633e+00
9.019019019019019368e+00,-9.982154991201608318e-01,-1.339935382514501727e+00
9.029029029029029374e+00,-9.958443999073396391e-01,-8.120719518962051797e-01
9.039039039039039380e+00,-9.924885541551348167e-01,-8.973327753581650246e-01
9.049049049049049387e+00,-9.881512803111796028e-01,-1.414015878937974646e+00
9.059059059059059393e+00,-9.828368673139949996e-01,-7.147506725001528949e-02
9.069069069069069400e+00,-9.765505703518492231e-01,-1.237340409348535841e+00
9.079079079079079406e+00,-9.692986056661356820e-01,-1.561641900871911570e+00
9.089089089089089413e+00,-9.610881444044024891e-01,-4.807414451740726347e-01
9.099099099099099419e+00,-9.519273055291266328e-01,-2.873958822592854734e-01
9.109109109109109426e+00,-9.418251477892243262e-01,-1.350571696597337557e+00
9.119119119119119432e+00,-9.307916607622619409e-01,-1.631465307281917188e+00
9.129129129129129439e+00,-9.188377549761965746e-01,-4.036186212683942065e-01
9.139139139139139445e+00,-9.059752511204396397e-01,-1.929637057649420395e+00
9.149149149149149451e+00,-8.922168683569041692e-01,-1.505527698055211916e+00
9.159159159159159458e+00,-8.775762117425770503e-01,-3.938531367174595288e-01
9.169169169169169464e+00,-8.620677587760915417e-01,-8.897440327872863097e-01
9.179179179179179471e+00,-8.457068450815570237e-01,-9.776755193779009812e-01
9.189189189189189477e+00,-8.285096492438419613e-01,-6.521013459966528147e-01
9.199199199199199484e+00,-8.104931768102927592e-01,-8.868803885829971145e-01
9.209209209209209490e+00,-7.916752434746848754e-01,-1.441018604556230098e+00
9.219219219219219497e+00,-7.720744574600866272e-01,-1.340367844569928524e-01
9.229229229229229503e+00,-7.517102011179923604e-01,-8.920317467458471761e-02
9.239239239239239510e+00,-7.306026117619888183e-01,-6.279363298730089582e-01
9.249249249249249516e+00,-7.087725617548394919e-01,-6.862055540388343200e-01
9.259259259259259522e+00,-6.862416378687333784e-01,4.835707651412955999e-01
9.269269269269269529e+00,-6.630321199390876163e-01,-8.012485424470061623e-01
9.279279279279279535e+00,-6.391669588329842444e-01,-7.689554497500039609e-01
9.289289289289289542e+00,-6.146697537540928291e-01,-4.324291291338400178e-01
9.299299299299299548e+00,-5.895647289064382957e-01,1.460962491647308514e-01
9.309309309309309555e+00,-5.638767095401779894e-01,2.325086676685638176e-01
9.319319319319319561e+00,-5.376310974029885337e-01,-6.669174132413742129e-01
9.329329329329329568e+00,-5.108538456214082313e-01,-3.566882226417356083e-01
9.339339339339339574e+00,-4.835714330369453307e-01,-1.172613166568983845e+00
9.349349349349349581e+00,-4.558108380223003797e-01,-6.117988919804068226e-01
9.359359359359359587e+00,-4.275995118036696185e-01,-8.477447095433228164e-01
9.369369369369369593e+00,-3.989653513154182152e-01,-9.023812274649101184e-01
9.379379379379379600e+00,-3.699366716140432554e-01,4.708516865196205603e-01
9.389389389389389606e+00,-3.405421778786750786e-01,-7.366855087817475445e-01
9.399399399399399613e+00,-3.108109370257706727e-01,-5.766138910314981825e-01
9.409409409409409619e+00,-2.807723489661502758e-01,-9.784795500772117127e-02
9.419419419419419626e+00,-2.504561175326975309e-01,3.984565159540952028e-01
9.429429429429429632e+00,-2.198922211075781397e-01,2.066534208683956653e-02
9.439439439439439639e+00,-1.891108829779182543e-01,1.190566674032872863e+00
9.449449449449449645e+00,-1.581425414493407566e-01,-1.954765305749155413e-01
9.459459459459459651e+00,-1.270178197468801728e-01,2.340400367992850894e-03
9.469469469469469658e+00,-9.576749573300337437e-02,4.203284125902480295e-02
9.479479479479479664e+00,-6.442247147276905506e-02,6.531022219218082236e-01
9.489489489489489671e+00,-3.301374267611241475e-02,2.206057328786952265e-01
9.499499499499499677e+00,-1.572368047584972407e-03,-5.968721824115952312e-02
9.509509509509509684e+00,2.987056142625127766e-02,-4.438737360271884924e-01
9.519519519519519690e+00,6.128395322131648115e-02,1.835056812021327866e-01
9.529529529529529697e+00,9.263674402202598523e-02,7.933091596680057478e-01
9.539539539539539703e+00,1.238979304384557611e-01,-8.129296639047953188e-02
9.549549549549549710e+00,1.550365996641970279e-01,4.195084088724881366e-01
9.559559559559559716e+00,1.860219600446897104e-01,3.090958543871117903e-01
9.569569569569569722e+00,2.168233715257188998e-01,6.485832007163762070e-01
9.579579579579579729e+00,2.474103759520006884e-01,-1.549664943669339656e-01
9.589589589589589735e+00,2.777527271859308033e-01,1.451076242449211628e+00
9.599599599599599742e+00,3.078204210166265997e-01,-3.317601324975025245e-01
9.609609609609609748e+00,3.375837248297929860e-01,1.548081798367743345e-01
9.619619619619619755e+00,3.670132070089646703e-01,8.360594774617874370e-01
9.629629629629629761e+00,3.960797660391547903e-01,5.444463522862115212e-01
9.639639639639639768e+00,4.247546592840476531e-01,8.397477388245992991e-01
9.649649649649649774e+00,4.530095314083125713e-01,2.049583644170313856e-01
9.659659659659659781e+00,4.808164424169650841e-01,4.434139510767945436e-01
9.669669669669669787e+00,5.081478952839683094e-01,5.142638871033770043e-01
9.679679679679679793e+00,5.349768631428524213e-01,1.319606670410804483e+00
9.689689689689689800e+00,5.612768160123645655e-01,9.064913282038891129e-01
9.699699699699699806e+00,5.870217470308168872e-01,9.853578012131525288e-01
9.709709709709709813e+00,6.121861981731135938e-01,2.832231519047159751e-01
9.719719719719719819e+00,6.367452854250593708e-01,1.121186604706584822e+00
9.729729729729729826e+00,6.606747233900818195e-01,7.734655551744835655e-01
9.739739739739739832e+00,6.839508493039648807e-01,1.378523507142928484e+00
9.749749749749749839e+00,7.065506464339305071e-01,1.713580723893164404e+00
9.759759759759759845e+00,7.284517668388604816e-01,5.750688788253581762e-01
9.769769769769769852e+00,7.496325534681811398e-01,5.464809882456498347e-01
9.779779779779779858e+00,7.700720615775812350e-01,3.380495660263964641e-01
9.789789789789789864e+00,7.897500794403250479e-01,7.179603235821647722e-01
9.799799799799799871e+00,8.086471483337552835e-01,6.176344238585634860e-01
9.809809809809809877e+00,8.267445817811458486e-01,1.006496781566651011e+00
9.819819819819819884e+00,8.440244840299490070e-01,7.717410755630810248e-01
9.829829829829829890e+00,8.604697677481074614e-01,6.796701273572975932e-01
9.839839839839839897e+00,8.760641709209572303e-01,1.408356738984883005e+00
9.849849849849849903e+00,8.907922729320284505e-01,4.218521573563026039e-01
9.859859859859859910e+00,9.046395098117974154e-01,1.121193486387469296e+00
9.869869869869869916e+00,9.175921886393667570e-01,7.146213250451249888e-01
9.879879879879879923e+00,9.296375010827767627e-01,1.291821753517758964e+00
9.889889889889889929e+00,9.407635360646101619e-01,1.633394309425725499e+00
9.899899899899899935e+00,9.509592915403252134e-01,7.994101648282888606e-01
9.909909909909909942e+00,9.602146853776889479e-01,1.180731139014264741e+00
9.919919919919919948e+00,9.685205653265599457e-01,1.057916998193149771e+00
9.929929929929929955e+00,9.758687180691357765e-01,5.761575182975875453e-01
9.939939939939939961e+00,9.822518773417475701e-01,1.102645632212716720e+00
9.949949949949949968e+00,9.876637311201431624e-01,1.132223983759549135e+00
9.959959959959959974e+00,9.920989278611681561e-01,1.198534338084255468e+00
9.969969969969969981e+00,9.955530817946746103e-01,8.963536333846517934e-01
9.979979979979979987e+00,9.980227772604109981e-01,1.045118927415484178e+00
9.989989989989989994e+00,9.995055720856215187e-01,4.257000996640538659e-01
1.000000000000000000e+01,1.000000000000000000e+00,8.209429622600716847e-01
